,min_value,max_value,std,mean,median,skew,kurtosis,labels
5331,-102.25595,120.255135,27.7343,-3.595724,-2.1950057,1.037819234110494,11.076105625933236,jackhammer
5332,-150.08139,90.66781,28.980297,-1.2248787,0.270769,-2.5727140384616543,16.970264958060632,jackhammer
5333,-159.45848,42.406563,28.428558,-3.4357972,0.0062457463,-3.9820142256392836,19.95800583593097,jackhammer
5334,-45.62101,66.53163,17.033709,-0.9568979,-2.4295459,1.157777867154899,4.945731279801709,jackhammer
5335,-186.14133,148.75636,38.912846,-2.4990416,-1.4894702,-1.1515837124810915,15.134141373246049,jackhammer
5336,-188.9671,106.72572,36.467842,-3.3749566,0.97069323,-2.6762521668038923,15.973506065861994,jackhammer
5337,-84.25279,39.261494,18.338032,-1.2816246,1.7097944,-2.0768474179916683,8.4771408880297,jackhammer
5338,-93.80276,94.514305,23.617958,1.932766,0.98999953,-0.06448783444316661,9.840931245996119,jackhammer
5339,-57.64462,51.21598,19.004234,0.16923408,-1.8765097,0.21243066872490385,2.0684249000423875,jackhammer
5340,-50.46042,69.690674,16.512674,0.6052531,0.3262245,1.2057710802147614,7.696564406745841,jackhammer
5341,-88.75978,134.62985,27.520817,0.1389401,-0.87580913,2.030307022059847,14.10186896416338,jackhammer
5342,-97.113304,53.781578,21.087582,0.90742457,-0.50118047,-1.7961175099434943,10.246661346429608,jackhammer
5343,-144.9093,158.20601,34.9582,-1.2354578,-2.5940342,0.6385278794325091,14.961142669971668,jackhammer
5344,-137.84555,129.96057,31.836525,-0.26257476,-1.546951,-0.23396041941758927,12.814065902538113,jackhammer
5345,-73.206726,33.339226,17.091593,-0.33919325,2.055107,-1.7761720979586815,6.275254292266089,jackhammer
5346,-80.236534,43.24754,18.831589,0.097281076,2.1085734,-1.3523578985609974,6.977991849058316,jackhammer
5347,-108.22244,117.25596,27.870176,-3.3132987,-2.1742268,0.6625533858123576,10.893912232640382,jackhammer
5348,-108.962555,133.33192,29.21298,-0.86244553,-2.5813437,1.2114799266980083,12.926558934078304,jackhammer
5349,-224.0811,78.80533,38.49888,-3.6406407,-0.3406923,-4.421410750840836,24.421855016057524,jackhammer
5350,-158.63182,184.62033,40.682674,-2.4751427,-2.5448215,0.9784711899014167,13.696517314567615,jackhammer
5351,-269.37448,160.40454,49.953354,-4.041711,-1.9574573,-2.8493586128487567,19.838706264789103,jackhammer
5352,-106.11349,120.950966,28.053762,-3.6613984,-1.9472573,0.9387704255041182,11.291125051430164,jackhammer
5353,-137.7308,100.2373,29.192642,-0.35102257,-1.4772696,-1.4819235531557051,12.934301893591572,jackhammer
5354,-83.1122,89.496254,21.85748,-3.7896771,-3.001248,0.6526438484344389,9.896734163487054,jackhammer
5355,-150.95755,44.45156,27.788015,-3.5021863,-2.368554,-3.6119912127137503,17.352080051732926,jackhammer
5356,-25.567142,54.307613,13.609087,0.59460205,-2.2901204,1.6933498564290925,4.365156053491709,jackhammer
5357,-155.65558,57.52063,28.257238,-6.892234,-3.1039386,-3.348841558930369,17.01748461161801,jackhammer
5358,-145.50775,102.972534,30.397797,0.8329829,-0.8451084,-1.7309684618542511,13.778111359048882,jackhammer
5359,-73.3892,116.73346,25.576944,0.5850323,-1.7440448,1.7624677309882826,9.921873036037367,jackhammer
5360,-169.16396,172.0692,40.316338,-2.569671,-2.5494092,0.24992643884207144,13.180573367701186,jackhammer
5361,-203.50168,123.18558,39.135384,-0.8716776,-0.5648122,-2.6222579457252286,17.547072648981544,jackhammer
5362,-100.87475,45.901722,22.576145,0.4923703,-0.24719983,-1.6935493710803182,8.376086808598023,jackhammer
5363,-154.17505,62.120396,27.573257,-6.1068163,-3.1086435,-3.4923007028637425,18.778919046862008,jackhammer
5364,-232.3892,136.53773,43.909176,-0.72520757,-0.33135462,-2.8724013343598234,18.789657753772907,jackhammer
5365,-52.17745,63.57396,17.433504,-3.261964,-3.1352744,0.9384229447280715,4.681977193461064,jackhammer
5366,-79.46852,24.417675,17.491888,-2.2802079,1.1127845,-2.1415075310462277,7.208405342517999,jackhammer
5367,-132.6216,121.29121,30.605194,-1.183778,-2.2713149,-0.29636504870318875,12.051415496144019,jackhammer
5368,-103.21755,118.71251,27.65792,-4.3256507,-1.897995,0.9880265829782358,11.005519029698942,jackhammer
5369,-120.662125,145.8352,32.058533,0.022484493,-2.1148107,0.9993809932942486,12.873650619325282,jackhammer
5370,-381.80966,55.412872,61.68776,-6.8049393,-0.1626172,-5.570910305215163,31.178876371684446,jackhammer
5371,-115.199615,98.99049,26.72034,0.5722817,0.3410199,-0.6974705214120356,10.60863944926229,jackhammer
5372,-81.4399,131.96953,27.975725,1.1353368,0.104066335,1.8137180527498251,11.387008264630964,jackhammer
5373,-33.18826,61.307198,17.44431,0.5767466,-0.39640146,1.1860300046440457,2.767433134913297,jackhammer
5374,-162.30067,36.049904,28.733307,-3.6199799,-0.31817427,-4.063825654594684,20.505575401277788,jackhammer
5375,-110.34822,98.16672,26.165884,0.7167842,-0.8855796,-0.5117799954312978,10.145390039378054,jackhammer
5376,-154.31886,184.96422,40.320557,-2.3252044,-2.167394,1.1159503531184196,13.781920632112833,jackhammer
5377,-109.237175,52.47504,23.704008,0.18368769,-0.836478,-1.8637944948338123,9.655919627251635,jackhammer
5378,-166.78249,120.16659,33.91476,-0.9622688,-0.7097249,-1.7602538069091793,15.379160118497918,jackhammer
5379,-303.0522,34.699173,49.28945,-4.0205894,1.7738354,-5.542824972789259,30.89348555759871,jackhammer
5380,-219.69116,111.74024,40.280422,-1.5804222,0.38615006,-3.3696221366620223,20.096994654515715,jackhammer
5381,-96.22963,113.776215,26.518997,-4.1254916,-1.7652559,1.0696650514342623,10.572047643552699,jackhammer
5382,-130.68027,144.06161,32.166245,0.0096820835,0.22318901,0.5563969723814501,13.905679797852308,jackhammer
5383,-23.328968,63.262115,14.1642275,1.313931,-1.6788726,2.211822484933513,7.10657694514402,jackhammer
5384,-164.82233,163.24084,37.32354,-2.2028394,-2.0981371,0.11168697421095038,15.667735723031598,jackhammer
5385,-123.12648,126.188484,29.74549,-1.178089,-3.818985,0.304692452784957,12.55723446468366,jackhammer
5386,-21.19576,65.94605,14.356572,0.4964897,-2.3906713,2.4838466892183204,8.581345436356944,jackhammer
5387,-170.08778,38.551243,30.138662,-3.7207634,0.44116953,-4.091911563816071,20.43312475783736,jackhammer
5388,-24.408955,57.462383,13.751322,1.2565491,-2.2719715,1.8717015555464245,5.209227925121356,jackhammer
5389,-86.42775,133.0787,26.786266,1.2745264,0.71214676,2.0911887081357365,14.57828966908723,jackhammer
5390,-256.75027,124.560524,46.12997,-2.0600908,0.46655345,-3.6628080376726357,21.670037955455463,jackhammer
5391,-31.507631,56.606354,14.545164,-0.88832223,-0.6637196,1.3151540380700717,4.349468419512325,jackhammer
5392,-88.311035,125.75826,27.55108,1.1678375,-0.0987177,1.4612162206184716,10.649937703837663,jackhammer
5393,-157.33391,176.53075,39.65936,-2.451881,-2.4826102,0.7647885496405544,13.279638977538635,jackhammer
5394,-129.76305,123.61335,29.903885,-0.51840544,-1.4601104,-0.21739113275042754,13.174961451295609,jackhammer
5395,-48.770084,60.799744,16.768906,-2.7830951,-3.00963,0.8530145883489941,4.241525084275484,jackhammer
5396,-92.39556,33.763527,19.401472,-3.4808815,-0.15096596,-2.3057884598810268,8.8300258902178,jackhammer
5397,-116.50565,88.99973,24.932545,-0.55501425,-0.90861666,-1.323994898031935,12.944715123781918,jackhammer
5398,-74.70433,69.95342,19.365246,-1.3444755,-1.1737869,-0.10259752777900524,7.066683862673909,jackhammer
5399,-89.638054,47.31885,18.47385,-0.6401416,-0.39801693,-2.25518504935235,11.79794023448398,jackhammer
5400,-71.334145,72.34897,19.289951,-1.0559547,-0.9056847,0.1527919249273203,7.018206695405286,jackhammer
5401,-108.70554,129.65916,29.296267,-4.2871065,-1.9372662,1.182218001894471,12.064143167848691,jackhammer
5402,-151.4622,104.36999,31.07275,-0.7606501,-1.260452,-1.81395860581692,14.200446951992586,jackhammer
5403,-158.9239,174.03416,39.932175,-2.5835605,-1.1245875,0.5933637766445763,12.575842499005905,jackhammer
5404,-58.90556,42.402527,17.34358,-0.13311072,-0.58661866,-0.1324563863102347,3.1859664563779386,jackhammer
5405,-82.84107,129.02974,27.19507,0.60783684,-1.8838584,1.8792957451333336,11.933128333139958,jackhammer
5406,-193.94829,137.23376,38.893463,-3.0332081,-1.6361275,-1.7683979115045823,15.783582443872973,jackhammer
5407,-58.62443,65.525604,17.418373,-0.68961006,-1.7643514,0.6148040316849029,5.845703899023224,jackhammer
5408,-131.32181,112.54315,29.615055,-1.329554,-3.1778727,-0.5990193561134295,11.889281555916174,jackhammer
5409,-288.132,24.716032,46.326923,-7.0986366,0.32643014,-5.5505763181303065,30.874562078698176,jackhammer
5410,-69.56227,41.98092,18.101904,-0.40013728,-0.7212833,-0.6759669844133079,4.603318260461492,jackhammer
5411,-111.16759,115.88204,27.775276,-0.94459057,-2.6273239,0.3964826970605051,11.190714962681676,jackhammer
5412,-36.439686,60.832844,15.595687,-0.58418036,-0.16005147,1.2726375246397348,4.594929464275953,jackhammer
5413,-159.09595,142.57494,34.66959,-1.8714507,-1.7059388,-0.5268536474872401,15.115897098201746,jackhammer
5414,-72.964806,59.047577,18.665554,-3.217688,-2.5470066,-0.34006115624835004,5.3945107314481575,jackhammer
5415,-24.150532,53.33017,16.316248,0.94188166,-1.5624051,1.2989193008298243,2.1240961220746,jackhammer
5416,-54.404537,51.149,18.818863,0.22378388,-1.8986841,0.28316114445024565,1.8242467676085212,jackhammer
5417,-36.011307,57.486725,15.671559,-0.9367382,-2.147604,1.2313894527374458,3.5165715274676,jackhammer
5418,-144.72913,72.0397,27.817873,-1.3946646,-0.43144646,-2.8710873295747223,15.990988496288484,jackhammer
5419,-164.94093,44.34863,29.584286,-3.5762572,-0.51165736,-3.9057844292326576,19.455135853261893,jackhammer
5420,-28.906733,60.576115,14.174067,0.70801,-2.25576,1.9003885732799208,6.102066161534966,jackhammer
5421,-142.02391,33.904537,24.993885,-3.5612679,-0.5874026,-4.136663009068111,20.7968872785792,jackhammer
5422,-103.032974,120.654655,27.80552,-4.6246963,-1.7537367,1.1232458325853212,11.347645011718052,jackhammer
5423,-215.28839,101.130325,38.873436,-1.6733181,0.5844387,-3.64510682450489,21.055177248126164,jackhammer
5424,-165.37164,120.47794,33.795883,-1.20516,-0.9128785,-1.675183610852631,15.14589886100778,jackhammer
5425,-164.23804,172.7442,39.939323,-2.7800841,-2.6513252,0.4382739378596002,13.09182191536032,jackhammer
5426,-80.03218,133.49023,26.91063,0.27422857,-2.422195,2.366429912706901,14.15632907937401,jackhammer
5427,-162.5129,33.468994,28.586155,-3.1173577,-0.043053467,-4.202834985844694,21.387614928067045,jackhammer
5428,-107.63243,122.87351,28.551811,-4.508659,-2.9063363,0.9767903487456062,11.282011021193483,jackhammer
5429,-121.49221,111.79814,28.457737,-1.1168493,-2.7695913,-0.2295645700752434,11.361187502984166,jackhammer
5430,-38.60794,68.13913,16.61798,-0.9964632,-2.4555616,1.5191140664181715,5.724386040144436,jackhammer
5431,-132.90869,106.045006,28.057896,-0.18064041,0.49182716,-1.2592921443647815,14.698286121059503,jackhammer
5432,-123.93961,129.04971,30.17115,-1.4744426,-3.3654869,0.4219960592891524,12.641206097040568,jackhammer
5433,-121.292786,39.663002,23.666752,-3.1922107,-1.7745259,-3.0000597282600676,13.19378469977768,jackhammer
5434,-93.26529,134.91391,27.748228,0.7340518,-1.2701862,1.827180069099917,14.045268077746591,jackhammer
5435,-248.16869,118.88341,44.75096,-1.711269,1.3764038,-3.650582857610005,21.347857525769538,jackhammer
5436,-104.475746,140.85246,29.477533,0.63486904,-0.5172813,1.5423286239900946,13.908688757985342,jackhammer
5437,-128.4031,122.72541,30.204794,-0.98850745,-2.4349465,-0.07953853665786717,12.083197194788026,jackhammer
5438,-142.21925,157.03851,35.93286,-2.6697137,-2.0956054,0.67338445460416,12.569116907210274,jackhammer
5439,-81.041985,43.308804,19.427301,0.060553025,0.21891831,-1.161929172753463,6.359511668701259,jackhammer
5440,-225.57822,138.8641,42.581352,-2.9678388,-0.3943417,-2.6386991902667853,18.75973352592646,jackhammer
5441,-97.764946,135.08865,28.994211,-0.04686122,-2.7743275,1.561182105705817,12.258466336949946,jackhammer
5442,-128.32158,122.23367,29.993174,-1.3304176,-3.064601,-0.07700927351123163,12.344453198118352,jackhammer
5443,-145.9776,37.765648,26.351938,-3.4591384,-1.6456937,-3.8423552757930906,18.706324043105397,jackhammer
5444,-107.44846,135.87393,29.026947,0.49375096,-0.7609912,1.2363690548694155,13.659475232391724,jackhammer
5445,-24.19343,54.981384,13.591548,1.1596755,-2.4301753,1.7121306137246435,4.39090794966585,jackhammer
5446,-243.4249,141.2492,45.6124,-0.66085696,-0.7398404,-2.987747688685245,19.42559755962348,jackhammer
5447,-185.92671,105.12238,35.96303,-3.1964536,0.88113165,-2.6661357396489023,15.844236998146876,jackhammer
5448,-35.43932,67.52356,16.248253,-0.9745275,-2.1687803,1.6170122564384581,5.931299058047594,jackhammer
5449,-25.666388,55.494846,13.762186,0.8519722,-2.4512525,1.700578389651956,4.461320880611335,jackhammer
5450,-35.86973,50.577316,14.876808,-6.745694,-4.777361,0.8369296039847145,3.8358990690657038,jackhammer
5451,-94.81477,46.555107,19.114815,-0.4646596,-0.27585158,-2.5156119134174006,12.936846666682268,jackhammer
5452,-108.27172,113.42647,27.396578,-3.8792217,-1.8305717,0.5402663915207351,10.807801932776314,jackhammer
5453,-87.26346,126.280914,26.39158,0.7989701,-1.6462994,1.7437146386932614,13.00338765656494,jackhammer
5454,-91.7747,149.612,30.287706,0.17490712,-1.6376476,2.25087206067221,14.155280346671852,jackhammer
5455,-101.6886,36.816277,21.030367,-2.9817226,-0.41862705,-2.5577152999118087,10.115437256739918,jackhammer
5456,-79.70694,42.248455,19.092577,-0.6320522,0.06262714,-1.1247496765041074,6.257313776071639,jackhammer
5457,-86.65326,125.09245,27.3123,1.2699021,0.012353145,1.5100439750214354,10.666216299283748,jackhammer
5458,-133.0259,57.18431,25.460508,0.5595331,0.43318164,-3.163460304543498,16.79578916318894,jackhammer
5459,-202.45984,54.0789,34.56423,-6.449753,-0.9321029,-4.390286649599534,23.146991733838657,jackhammer
5460,-153.11488,186.55989,39.969772,-2.2692838,-2.0564055,1.2559770259295373,14.586325420632324,jackhammer
5461,-71.357544,86.36708,20.483078,-3.642311,-3.911509,1.1153878948294635,9.650324345483295,jackhammer
5462,-105.567894,123.219696,28.298195,-4.1988087,-1.5968175,1.0753404371110906,11.500149814528392,jackhammer
5463,-177.89674,106.0693,34.81937,-3.0056999,-2.5566788,-2.3081528929312816,15.460864001507172,jackhammer
5464,-132.86082,38.888763,25.160105,-3.535466,-1.5558112,-3.266080872412008,15.09781121678975,jackhammer
5465,-40.028076,66.318275,15.866119,1.0604317,-0.059019793,1.415775832236373,5.945230581404164,jackhammer
5466,-57.45257,62.90984,17.131954,-0.8232161,-1.6428511,0.5805474718926308,5.386507583037792,jackhammer
5467,-92.027794,101.42603,23.633066,0.15976028,-0.0018990301,0.5158940820664891,11.4064406230079,jackhammer
5468,-187.81805,107.71513,35.961987,-2.8435318,-2.1789508,-2.6264331173118785,16.796422297683332,jackhammer
5469,-47.142136,50.513306,18.209225,0.07226305,-1.9864926,0.512458968755948,1.442612367646296,jackhammer
5470,-118.50307,100.145065,26.710667,1.2974772,-0.36149842,-0.8971736128838099,11.935050287354272,jackhammer
5471,-146.31302,37.06891,26.687037,-3.6724458,-0.46664333,-3.6358656060739762,17.78668257341552,jackhammer
5472,-103.602036,80.868935,23.454752,2.695619,1.1151676,-1.180264828528458,11.01229238006852,jackhammer
5473,-128.6938,89.69692,25.974028,-1.1355965,-0.11536596,-1.8702687409322676,15.322526261017515,jackhammer
5474,-311.84,35.641487,50.7185,-4.15262,1.4152398,-5.539577105263926,30.889237524804734,jackhammer
5475,-116.138954,110.37712,27.791357,-3.6332994,-1.4109724,0.05660474478995092,10.88795035060851,jackhammer
5476,-107.419044,82.27635,23.833872,-5.5298986,-4.6282506,-0.69929284978088,10.158423287811887,jackhammer
5477,-130.5199,65.93113,25.176939,-6.735817,-2.572489,-2.398299690903318,13.465397231045813,jackhammer
5478,-93.70893,54.15266,20.957018,-0.84069234,-0.8751736,-1.516115518896349,8.52821494914047,jackhammer
5479,-91.78201,43.173416,20.317905,-0.22796293,0.4215938,-1.6836544417830088,8.819584811257576,jackhammer
5480,-124.57215,29.73473,21.809917,-4.9225564,-3.0864916,-3.9359402249839115,19.98012999273933,jackhammer
5481,-66.30285,58.144436,18.092718,-2.6075952,-2.149406,0.04982608460044111,4.680221029001576,jackhammer
5482,-144.44572,166.847,37.180943,-2.409155,-2.2587612,0.9097503759429346,13.157123342687086,jackhammer
5483,-151.54141,178.21687,39.671772,-2.7115474,-2.2971032,0.9596544587268838,12.938150553759716,jackhammer
5484,-155.85321,104.90444,31.409124,1.6916358,0.48861557,-2.21752118164241,15.790508708117088,jackhammer
5485,-177.18779,102.07372,34.12014,-2.3363347,-2.0614958,-2.575063206793533,16.5425579682277,jackhammer
5486,-135.182,133.61671,31.407194,0.48034105,-1.2436776,-0.09020675704570498,13.803907924338915,jackhammer
5487,-176.03271,165.62103,39.82616,-2.799277,-2.6952696,-0.18049123650432225,13.98223559897582,jackhammer
5488,-204.03296,97.797104,37.25929,-1.5816666,-0.22369544,-3.482292787632829,20.11091463706305,jackhammer
5489,-41.25248,57.432983,15.401095,-0.9097724,-0.9477652,0.9834455834586323,4.059599925998,jackhammer
5490,-102.747345,114.36387,26.94704,-3.5970566,-1.9378551,0.8152370816453757,10.892034265511938,jackhammer
5491,-170.28526,84.56368,31.935051,-1.5827706,-0.291201,-3.142066822639212,17.86974878752153,jackhammer
5492,-164.3363,183.2719,40.8592,-2.6035657,-2.4343052,0.7771754996698503,13.913877358116174,jackhammer
5493,-230.96812,130.48497,42.633415,-5.097476,-1.3214227,-2.9058824026315806,19.262282077741098,jackhammer
5494,-154.3765,85.7787,30.178606,-1.9634546,-0.67958987,-2.545330879044227,15.184467577957559,jackhammer
5495,-183.71191,146.73566,38.273037,-3.095014,-2.1599588,-1.1187316218878336,15.290761229851675,jackhammer
5496,-157.862,74.927216,29.593672,1.4268053,1.9296844,-3.414691741700944,19.05271467147235,jackhammer
5497,-107.902435,53.481598,22.336826,0.45278913,-1.1596158,-2.2415247955611384,12.092104900701587,jackhammer
5498,-155.94139,110.68809,31.854448,1.2580154,1.075822,-1.9532379614661175,15.350675797596882,jackhammer
5499,-215.34563,164.11981,43.692875,-2.710337,-1.2422762,-1.4876619046154569,16.349471108450405,jackhammer
5500,-103.16462,96.91929,25.362732,0.4294103,-1.0651555,-0.23112084752860615,9.4522720710715,jackhammer
5501,-114.80235,25.342138,22.15675,-3.424792,-1.4630983,-3.167280428802425,13.528883143004187,jackhammer
5502,-129.81853,35.686302,24.810863,-3.4118156,-0.27297455,-3.2304028868391117,14.368571737137888,jackhammer
5503,-152.90884,116.87698,31.83171,-0.9430197,-0.6260191,-1.4295529402968383,14.704478771070619,jackhammer
5504,-101.52807,113.2805,26.84615,-3.8757007,-2.2020597,0.8213741204012405,10.567584933408025,jackhammer
5505,-219.0862,79.79152,37.814487,-4.640978,-1.0934416,-4.252463525384303,23.50557928208503,jackhammer
5506,-195.46716,97.558365,36.061234,-3.6557553,-3.0598316,-3.1595592155425076,18.618688550704054,jackhammer
5507,-132.58075,127.18343,30.464289,-0.7530502,-1.1056654,-0.16656213720150484,13.56904078546685,jackhammer
5508,-139.78574,106.818924,29.749668,0.9006392,0.27447274,-1.4515081221103594,13.599826173792351,jackhammer
5509,-51.855682,126.02716,24.73193,0.07001553,-2.9029896,3.024209493251538,14.59859283238135,jackhammer
5510,-219.09244,166.06853,44.302143,-2.70256,-1.0162878,-1.5270362421959451,16.506499803846342,jackhammer
5511,-60.977196,65.430466,17.516695,-0.6554959,-1.1418271,0.41033702430887237,6.008262857398785,jackhammer
5512,-304.68765,30.218283,49.25058,-5.847805,1.9167509,-5.555307696848166,30.906604629107463,jackhammer
5513,-71.16578,128.92146,26.081493,-0.03543253,-2.3086586,2.545432014964325,13.51984600976132,jackhammer
5514,-97.860794,66.97748,22.071564,2.18864,-0.04712072,-1.4524275496405166,9.83823348504202,jackhammer
5515,-109.54487,139.79625,30.580235,0.9206109,-0.14058675,1.1847172117790488,12.128464309377735,jackhammer
5516,-107.57076,120.233246,28.026796,-4.1818132,-1.7001448,0.8945836243078605,11.430845448917232,jackhammer
5517,-150.26814,169.31665,38.19305,-2.5271702,-2.8064947,0.7777501635097905,12.95391548591733,jackhammer
5518,-44.56777,65.79762,16.605448,-2.5267682,-2.667541,1.2826825320674646,5.683536090368824,jackhammer
5519,-27.34882,56.900417,13.724665,0.28375047,-2.2758179,1.814762002444225,5.407348479161323,jackhammer
5520,-106.076416,145.26404,31.237967,-0.168117,-1.9612123,1.4956111302823494,12.296630753059338,jackhammer
5521,-129.87206,126.21297,30.603527,-1.2062498,-2.6072683,0.018702891154133146,12.435946043074527,jackhammer
5522,-38.528744,49.552128,17.615208,0.22400817,-2.0857553,0.7487904575690594,1.2608069229432566,jackhammer
5523,-105.47618,141.52733,29.387484,-0.27605304,-0.4665012,1.647769937086724,14.690456711039722,jackhammer
5524,-101.8758,157.38698,31.77541,-0.65630835,-1.9081763,2.3340511220625735,15.048661329812894,jackhammer
5525,-159.70906,30.656637,28.603428,-3.6160393,-0.035536006,-3.9633843024041338,19.421335174576576,jackhammer
5526,-131.7984,91.129555,27.731346,-0.22287206,-1.4132255,-1.6503142272684077,12.821744532623079,jackhammer
5527,-95.23728,46.814438,19.277695,-0.789326,-0.8427763,-2.460033419468932,12.534664302131588,jackhammer
5528,-93.115524,94.45754,23.805058,0.11652546,-1.013109,0.11935442546566537,9.300970816571255,jackhammer
5529,-166.5948,115.75456,33.75008,0.5899987,-0.93969095,-1.9715265724844497,15.52929775545519,jackhammer
5530,-296.48935,24.726414,47.8811,-6.063525,0.94403607,-5.5501435586553765,30.856365871387176,jackhammer
5531,-127.46498,29.77355,24.249668,-3.3836675,-0.106639795,-3.308697489768465,14.631140871725048,jackhammer
5532,-94.76874,94.723335,23.788023,2.065131,1.3048809,-0.08494726357204145,9.863634101075974,jackhammer
5533,-74.0285,42.608475,18.579952,-0.4078385,-0.6051739,-0.8247735556857827,5.3108994234575135,jackhammer
5534,-106.0786,36.910156,21.531961,-2.6824431,-0.3300113,-2.6933140705285306,11.270150461343924,jackhammer
5535,-154.44229,36.70492,27.305164,-3.0561316,-0.47115022,-4.133642506475706,20.853971153798415,jackhammer
5536,-130.39636,35.452576,24.093203,-3.3872547,-0.76830095,-3.563365054078648,16.72533420736756,jackhammer
5537,-154.13008,39.637245,27.62837,-3.569975,0.63889444,-3.885747206458276,19.37690746182453,jackhammer
5538,-103.947784,79.22758,23.795359,1.3470999,-0.17832655,-1.0961100717478294,9.783451331382478,jackhammer
5539,-119.813675,132.47098,30.136168,-1.1107825,-2.6128101,0.7019978698151109,12.75907745199267,jackhammer
5540,-160.21123,165.50734,38.551056,-2.804805,-2.4141397,0.33768419910759834,13.10835295015022,jackhammer
5541,-164.1859,172.26999,39.727325,-2.596751,-1.6011958,0.42624168814468943,13.305528601508865,jackhammer
5542,-83.519424,42.011345,19.485016,-0.82623804,-0.36846158,-1.2960117386956822,6.857986681822679,jackhammer
5543,-152.52876,42.66762,27.448948,-3.48544,-1.1619799,-3.8564200537365494,19.04474497262281,jackhammer
5544,-162.21046,86.913864,31.277876,-1.0097995,0.1963434,-2.8121022049580495,16.295073407019164,jackhammer
5545,-96.786545,48.099274,19.45507,-0.9258463,-0.9879962,-2.484223972670067,12.926613210858838,jackhammer
5546,-110.73894,32.36987,21.669157,-3.0463552,0.22863623,-3.059364141229699,12.941868589449033,jackhammer
5547,-380.23203,58.70215,61.62153,-5.727793,2.9699311,-5.564620851786889,31.14621474659029,jackhammer
5548,-86.929634,43.918106,18.693071,-1.1554592,0.84447443,-2.1144935725186684,9.241695331649638,jackhammer
5549,-118.02504,32.834995,23.10322,-3.3290646,-0.91447616,-3.0818562338122675,13.002238978793859,jackhammer
5550,-95.95064,91.23672,23.64478,1.8865837,1.8173397,-0.29992776895119155,9.67270687005309,jackhammer
5551,-43.4179,60.90738,15.233385,-0.8081134,-1.3083293,1.1023888339330554,5.702138271623854,jackhammer
5552,-81.42453,33.416664,17.977558,-2.2496362,1.9080645,-2.0372740832809724,7.296016147797017,jackhammer
5553,-382.0143,59.704037,61.765285,-7.139384,0.051709473,-5.536494980335843,30.969832830539758,jackhammer
5554,-125.09384,98.00229,27.266108,1.5601994,-0.10265856,-1.315746037148679,12.672855390815874,jackhammer
5555,-115.078285,109.50266,27.151096,1.5636237,-0.43338135,-0.3544703261654582,11.854941861403343,jackhammer
5556,-65.14611,45.209335,17.887222,-0.5535973,-0.5032465,-0.4059370438153825,3.8778943388776455,jackhammer
5557,-162.51999,114.73237,32.97094,1.4644101,-0.09365639,-2.0113572068306658,15.831101378259412,jackhammer
5558,-181.80276,48.85901,31.480019,-3.82332,0.23623896,-4.358942302212184,22.79929221105199,jackhammer
5559,-130.52237,176.78044,37.49752,-2.351802,-2.3414516,1.6408799062136188,13.600989777385916,jackhammer
5560,-126.21258,43.851536,24.755545,-3.4084446,-1.3415391,-3.00532146856983,13.020661368462449,jackhammer
5561,-160.78398,188.2957,41.01123,-2.12556,-2.2186337,1.0242653040750826,14.284026057593213,jackhammer
5562,-145.32935,39.10208,26.346935,-3.49334,-1.1237891,-3.790654007519643,18.3590260671196,jackhammer
5563,-112.770546,29.882282,20.108505,-5.011199,-4.008821,-3.594864794905969,18.08462410500743,jackhammer
5564,-123.54064,34.953487,23.904894,-3.3175998,-0.40660343,-3.116100716651063,13.551696887617851,jackhammer
5565,-137.7665,91.42883,28.135643,-0.5006026,-0.14378029,-1.9920885143964107,14.066006911352279,jackhammer
5566,-172.4607,45.296814,30.121645,-3.512415,-0.11795807,-4.263052635333431,21.990583756426933,jackhammer
5567,-32.068985,59.387722,14.660536,-0.9205328,-1.7309062,1.4995222926890146,5.263746806275936,jackhammer
5568,-34.946983,56.835304,13.871706,0.8750206,-2.0636306,1.4576950625864513,5.301320299142514,jackhammer
5569,-148.51361,177.1152,38.409504,-2.0856836,-2.3174253,1.1262365731371287,14.188605445043326,jackhammer
5570,-71.28037,51.522743,17.52918,-2.7900212,-1.5248526,-0.6490318132817402,5.712095682026344,jackhammer
5571,-87.738495,128.86234,26.200296,0.9135834,-1.7674934,1.9551564546606217,14.544451919374886,jackhammer
5572,-84.181755,123.16505,25.714176,1.0919911,-2.0513566,1.7677609560820668,12.842237629711759,jackhammer
5573,-120.49048,72.85916,24.418465,-7.476457,-4.166258,-1.6133269839698234,11.557221247240888,jackhammer
5574,-18.726768,69.383026,14.613327,0.28953522,-2.3913722,2.710347119637662,10.127890123386932,jackhammer
5575,-119.98871,57.916794,24.09742,-4.927109,-3.519342,-2.261614221479201,11.468888202987952,jackhammer
5576,-168.22173,180.47789,40.973263,-2.6888099,-2.7817035,0.5546880399639726,13.71697738674019,jackhammer
5577,-42.092335,66.22436,16.449432,-0.82563657,-1.3798286,1.2828066680232006,5.528376197882535,jackhammer
5578,-137.98943,168.20595,36.755154,-2.0892563,-2.0407357,1.1756358534746778,13.316725990570824,jackhammer
5579,-183.4196,162.91142,39.53907,-2.07797,-2.390269,-0.5860768680845921,15.650591153512476,jackhammer
5580,-164.19196,169.20152,39.642277,-2.5168958,-1.9996358,0.3000376979297753,12.828793371752797,jackhammer
5581,-53.615505,57.578815,16.02027,-0.67315817,-1.623138,0.4564395695661652,4.965574595142301,jackhammer
